2021-10-30;Dorado Dia;6405
2021-10-30;Paisita 3;9712
2021-10-30;Antioqueñita 1;3983
2021-10-30;Antioqueñita 2;0712
2021-10-30;Chontico Millonario;4610
2021-10-30;Dorado Tarde;7548
2021-10-30;Paisita 1;7197
2021-10-30;Cafeterito Tarde;7733
2021-10-30;Paisita 2;0250
2021-10-30;Cafeterito Noche;7288
2021-10-30;Pick 3 Noche;660
2021-10-30;Pick 4 Noche;1618
2021-10-30;Pijao;4951
2021-10-30;Chontico Noche;4479
2021-10-30;Dorado Noche;5288
2021-10-30;Pick 3 Dia;111
2021-10-30;Pick 4 Día;6611
2021-10-30;Astro Luna;1538;LEO
2021-10-31;Astro Luna;9015;TAU
2021-10-31;Antioqueñita 1;5321
2021-10-31;Antioqueñita 2;6306
2021-10-31;Chontico Millonario;0629
2021-10-31;Paisita 1;3747
2021-10-31;Paisita 2 F;4361
2021-10-31;Pick 4 Día;9492
2021-10-31;Pick 3 Noche;176
2021-10-31;Pick 4 Noche;7305
2021-10-31;Pijao;8233
2021-10-31;Chontico Noche;5980
2021-10-31;Dorado Noche;9892
2021-10-31;Pick 3 Dia;989
2021-10-31;Cafeterito Noche;9779
2021-11-01;Astro Luna;3602;ESC
2021-11-01;Antioqueñita 1;7360
2021-11-01;Antioqueñita 2;1338
2021-11-01;Chontico Millonario;6036
2021-11-01;Paisita 1;1048
2021-11-01;Paisita 2 F;1621
2021-11-01;Pick 4 Día;5439
2021-11-01;Pick 3 Noche;711
2021-11-01;Pick 4 Noche;0682
2021-11-01;Pijao;1920
2021-11-01;Chontico Noche;2344
2021-11-01;Dorado Noche;4935
2021-11-01;Pick 3 Dia;933
2021-11-01;Cafeterito Noche;5343
2021-11-02;Cruz Roja;3953;SERIE;181
2021-11-02;Tolima;9153;SERIE;094
2021-11-02;Huila;6523;SERIE;131
2021-11-02;Cundinam;0759;SERIE;259
2021-11-02;Astro Sol;3687;VIR
2021-11-02;Dorado Dia;6966
2021-11-02;Antioqueñita 1;2281
2021-11-02;Antioqueñita 2;6820
2021-11-02;Chontico Millonario;6242
2021-11-02;Dorado Tarde;0768
2021-11-02;Paisita 1;6070
2021-11-02;Cafeterito Tarde;9444
2021-11-02;Paisita 2;2939
2021-11-02;Cafeterito Noche;0092
2021-11-02;Pick 3 Noche;066
2021-11-02;Pick 4 Noche;5185
2021-11-02;Pijao;6614
2021-11-02;Chontico Noche;9849
2021-11-02;Pick 3 Dia;947
2021-11-02;Pick 4 Día;0263
2021-11-02;Astro Luna;4804;CÁN
2021-11-03;Manizales;6335;SERIE;053
2021-11-03;Valle;0428;SERIE;132
2021-11-03;Meta;5982;SERIE;084
2021-11-03;Astro Sol;8286;ACU
2021-11-03;Dorado Dia;5099
2021-11-03;Antioqueñita 1;9379
2021-11-03;Antioqueñita 2;3076
2021-11-03;Chontico Millonario;3504
2021-11-03;Dorado Tarde;9954
2021-11-03;Paisita 1;3971
2021-11-03;Cafeterito Tarde;6338
2021-11-03;Paisita 2;6335
2021-11-03;Cafeterito Noche;0531
2021-11-03;Pick 3 Noche;693
2021-11-03;Pick 4 Noche;8973
2021-11-03;Pijao;2912
2021-11-03;Chontico Noche;7129
2021-11-03;Pick 3 Dia;952
2021-11-03;Pick 4 Día;2029
2021-11-03;Astro Luna;4636;ESC
2021-11-04;Quindio;8835;SERIE;168
2021-11-04;Bogotá;4259;SERIE;041
2021-11-04;Astro Sol;4037;LEO
2021-11-04;Dorado Dia;1067
2021-11-04;Antioqueñita 1;1844
2021-11-04;Antioqueñita 2;6882
2021-11-04;Chontico Millonario;3185
2021-11-04;Dorado Tarde;9082
2021-11-04;Paisita 1;5797
2021-11-04;Cafeterito Tarde;4742
2021-11-04;Paisita 2;5434
2021-11-04;Cafeterito Noche;7029
2021-11-04;Pick 3 Noche;866
2021-11-04;Pick 4 Noche;5979
2021-11-04;Pijao;2212
2021-11-04;Chontico Noche;6241
2021-11-04;Pick 3 Dia;524
2021-11-04;Pick 4 Día;3830
2021-11-04;Astro Luna;0557;CAP
2021-11-05;Santander;4990;SERIE;214
2021-11-05;Risaralda;4806;SERIE;091
2021-11-05;Medellin;8168;SERIE;208
2021-11-05;Astro Sol;3995;LEO
2021-11-05;Dorado Dia;8027
2021-11-05;Antioqueñita 1;0269
2021-11-05;Antioqueñita 2;7851
2021-11-05;Chontico Millonario;7723
2021-11-05;Dorado Tarde;4564
2021-11-05;Paisita 1;3918
2021-11-05;Cafeterito Tarde;0025
2021-11-05;Paisita 2;5190
2021-11-05;Cafeterito Noche;2785
2021-11-05;Pick 3 Noche;608
2021-11-05;Pick 4 Noche;4305
2021-11-05;Pijao;0598
2021-11-05;Chontico Noche;2089
2021-11-05;Pick 3 Dia;533
2021-11-05;Pick 4 Día;0984
2021-11-05;Astro Luna;3525;GÉM
2021-11-06;Cauca;3766;SERIE;032
2021-11-06;Boyaca;7435;SERIE;007
2021-11-06;Astro Sol;4820;TAU
2021-11-06;Dorado Dia;5158
2021-11-06;Paisita 3;7535
2021-11-06;Antioqueñita 1;1979
2021-11-06;Antioqueñita 2;3179
2021-11-06;Chontico Millonario;0856
2021-11-06;Dorado Tarde;1103
2021-11-06;Paisita 1;6978
2021-11-06;Cafeterito Tarde;2733
2021-11-06;Paisita 2;8209
2021-11-06;Cafeterito Noche;2188
2021-11-06;Pick 3 Noche;519
2021-11-06;Pick 4 Noche;5697
2021-11-06;Pijao;9856
2021-11-06;Chontico Noche;5583
2021-11-06;Dorado Noche;7774
2021-11-06;Pick 3 Dia;055
2021-11-06;Pick 4 Día;6668
2021-11-06;Astro Luna;9646;PIS
2021-11-07;Astro Luna;6180;LIB
2021-11-07;Antioqueñita 1;8051
2021-11-07;Antioqueñita 2;4142
2021-11-07;Chontico Millonario;3853
2021-11-07;Paisita 1;3921
2021-11-07;Paisita 2 F;4613
2021-11-07;Pick 4 Día;1304
2021-11-07;Pick 3 Noche;970
2021-11-07;Pick 4 Noche;0440
2021-11-07;Pijao;3907
2021-11-07;Chontico Noche;8607
2021-11-07;Dorado Noche;9167
2021-11-07;Pick 3 Dia;325
2021-11-07;Cafeterito Noche;2253
2021-11-08;Tolima;8654;SERIE;022
2021-11-08;Cundinam;1306;SERIE;047
2021-11-08;Astro Sol;9564;LEO
2021-11-08;Dorado Dia;5483
2021-11-08;Antioqueñita 1;4732
2021-11-08;Antioqueñita 2;0584
2021-11-08;Chontico Millonario;3078
2021-11-08;Dorado Tarde;7073
2021-11-08;Paisita 1;9094
2021-11-08;Cafeterito Tarde;5496
2021-11-08;Paisita 2;6585
2021-11-08;Cafeterito Noche;3867
2021-11-08;Pick 3 Noche;281
2021-11-08;Pick 4 Noche;0697
2021-11-08;Pijao;5954
2021-11-08;Chontico Noche;0604
2021-11-08;Pick 3 Dia;948
2021-11-08;Pick 4 Día;2810
2021-11-08;Astro Luna;8459;CAP
2021-11-09;Cruz Roja;7298;SERIE;204
2021-11-09;Ext.santander;6654;SERIE;021
2021-11-09;Huila;6015;SERIE;024
2021-11-09;Astro Sol;7619;LEO
2021-11-09;Dorado Dia;3571
2021-11-09;Antioqueñita 1;8088
2021-11-09;Antioqueñita 2;8157
2021-11-09;Chontico Millonario;7715
2021-11-09;Dorado Tarde;0832
2021-11-09;Paisita 1;8322
2021-11-09;Cafeterito Tarde;3060
2021-11-09;Paisita 2;6758
2021-11-09;Cafeterito Noche;4333
2021-11-09;Pick 3 Noche;027
2021-11-09;Pick 4 Noche;2224
2021-11-09;Pijao;5401
2021-11-09;Chontico Noche;7133
2021-11-09;Pick 3 Dia;747
2021-11-09;Pick 4 Día;0559
2021-11-09;Astro Luna;3336;ACU
2021-11-10;Manizales;3519;SERIE;150
2021-11-10;Valle;6118;SERIE;162
2021-11-10;Meta;9091;SERIE;050
2021-11-10;Astro Sol;7021;SAG
2021-11-10;Dorado Dia;9585
2021-11-10;Antioqueñita 1;7709
2021-11-10;Antioqueñita 2;3505
2021-11-10;Chontico Millonario;4301
2021-11-10;Dorado Tarde;5593
2021-11-10;Paisita 1;4745
2021-11-10;Cafeterito Tarde;9679
2021-11-10;Paisita 2;1109
2021-11-10;Cafeterito Noche;6594
2021-11-10;Pick 3 Noche;218
2021-11-10;Pick 4 Noche;1907
2021-11-10;Pijao;6608
2021-11-10;Chontico Noche;6976
2021-11-10;Pick 3 Dia;605
2021-11-10;Pick 4 Día;9454
2021-11-10;Astro Luna;2470;ACU
2021-11-11;Quindio;4670;SERIE;094
2021-11-11;Bogotá;3387;SERIE;033
2021-11-11;Astro Sol;6573;CÁN
2021-11-11;Dorado Dia;6621
2021-11-11;Antioqueñita 1;5687
2021-11-11;Antioqueñita 2;7969
2021-11-11;Chontico Millonario;0338
2021-11-11;Dorado Tarde;9991
2021-11-11;Paisita 1;9904
2021-11-11;Cafeterito Tarde;3161
2021-11-11;Paisita 2;2753
2021-11-11;Cafeterito Noche;2783
2021-11-11;Pick 3 Noche;519
2021-11-11;Pick 4 Noche;8386
2021-11-11;Pijao;6017
2021-11-11;Chontico Noche;9669
2021-11-11;Pick 3 Dia;195
2021-11-11;Pick 4 Día;9536
2021-11-11;Astro Luna;2130;SAG
2021-11-12;Santander;2886;SERIE;011
2021-11-12;Risaralda;1331;SERIE;160
2021-11-12;Medellin;7611;SERIE;046
2021-11-12;Astro Sol;0529;LEO
2021-11-12;Dorado Dia;6763
2021-11-12;Antioqueñita 1;1006
2021-11-12;Antioqueñita 2;5626
2021-11-12;Chontico Millonario;9880
2021-11-12;Dorado Tarde;7410
2021-11-12;Paisita 1;6720
2021-11-12;Cafeterito Tarde;4141
2021-11-12;Paisita 2;5842
2021-11-12;Cafeterito Noche;5876
2021-11-12;Pick 3 Noche;041
2021-11-12;Pick 4 Noche;3163
2021-11-12;Pijao;2868
2021-11-12;Chontico Noche;5709
2021-11-12;Pick 3 Dia;640
2021-11-12;Pick 4 Día;6066
2021-11-12;Astro Luna;9896;SAG
2021-11-13;Cauca;7077;SERIE;107
2021-11-13;Boyaca;1541;SERIE;169
2021-11-13;Astro Sol;8543;GÉM
2021-11-13;Dorado Dia;1708
2021-11-13;Paisita 3;4139
2021-11-13;Antioqueñita 1;7177
2021-11-13;Antioqueñita 2;5402
2021-11-13;Chontico Millonario;7840
2021-11-13;Dorado Tarde;2360
2021-11-13;Paisita 1;5419
2021-11-13;Cafeterito Tarde;0798
2021-11-13;Paisita 2;2271
2021-11-13;Cafeterito Noche;3672
2021-11-13;Pick 3 Noche;536
2021-11-13;Pick 4 Noche;6101
2021-11-13;Pijao;4349
2021-11-13;Chontico Noche;3899
2021-11-13;Dorado Noche;9905
2021-11-13;Pick 3 Dia;205
2021-11-13;Pick 4 Día;0653
2021-11-13;Astro Luna;9402;LIB
2021-11-14;Astro Luna;2677;SAG
2021-11-14;Antioqueñita 1;0031
2021-11-14;Antioqueñita 2;4982
2021-11-14;Chontico Millonario;6916
2021-11-14;Paisita 1;0516
2021-11-14;Paisita 2 F;4514
2021-11-14;Pick 4 Día;5195
2021-11-14;Pick 3 Noche;965
2021-11-14;Pick 4 Noche;9168
2021-11-14;Pijao;5153
2021-11-14;Chontico Noche;5165
2021-11-14;Dorado Noche;5901
2021-11-14;Pick 3 Dia;113
2021-11-14;Cafeterito Noche;4010
2021-11-15;Astro Luna;5946;CÁN
2021-11-15;Antioqueñita 1;4573
2021-11-15;Antioqueñita 2;3280
2021-11-15;Chontico Millonario;6813
2021-11-15;Paisita 1;9740
2021-11-15;Paisita 2 F;1169
2021-11-15;Pick 4 Día;2025
2021-11-15;Pick 3 Noche;954
2021-11-15;Pick 4 Noche;4973
2021-11-15;Pijao;3950
2021-11-15;Chontico Noche;5999
2021-11-15;Dorado Noche;5683
2021-11-15;Pick 3 Dia;758
2021-11-15;Cafeterito Noche;9217
2021-11-16;Cruz Roja;3337;SERIE;065
2021-11-16;Tolima;4808;SERIE;030
2021-11-16;Huila;9346;SERIE;040
2021-11-16;Cundinam;0617;SERIE;249
2021-11-16;Astro Sol;3320;VIR
2021-11-16;Dorado Dia;9630
2021-11-16;Antioqueñita 1;8273
2021-11-16;Antioqueñita 2;2778
2021-11-16;Chontico Millonario;1026
2021-11-16;Dorado Tarde;1509
2021-11-16;Paisita 1;6932
2021-11-16;Cafeterito Tarde;6262
2021-11-16;Paisita 2;2541
2021-11-16;Cafeterito Noche;5210
2021-11-16;Pick 3 Noche;275
2021-11-16;Pick 4 Noche;4431
2021-11-16;Pijao;6234
2021-11-16;Chontico Noche;3643
2021-11-16;Pick 3 Dia;533
2021-11-16;Pick 4 Día;6522
2021-11-16;Astro Luna;3034;CÁN
2021-11-17;Manizales;6405;SERIE;131
2021-11-17;Valle;3544;SERIE;015
2021-11-17;Meta;4658;SERIE;002
2021-11-17;Astro Sol;7801;ACU
2021-11-17;Dorado Dia;5779
2021-11-17;Antioqueñita 1;5387
2021-11-17;Antioqueñita 2;7987
2021-11-17;Chontico Millonario;1795
2021-11-17;Dorado Tarde;7785
2021-11-17;Paisita 1;7876
2021-11-17;Cafeterito Tarde;1921
2021-11-17;Paisita 2;1869
2021-11-17;Cafeterito Noche;0749
2021-11-17;Pick 3 Noche;971
2021-11-17;Pick 4 Noche;4499
2021-11-17;Pijao;7244
2021-11-17;Chontico Noche;6672
2021-11-17;Pick 3 Dia;572
2021-11-17;Pick 4 Día;4149
2021-11-17;Astro Luna;0962;LEO
2021-11-18;Quindio;4212;SERIE;144
2021-11-18;Bogotá;3629;SERIE;256
2021-11-18;Astro Sol;1408;CÁN
2021-11-18;Dorado Dia;3025
2021-11-18;Antioqueñita 1;9871
2021-11-18;Antioqueñita 2;5344
2021-11-18;Chontico Millonario;9402
2021-11-18;Dorado Tarde;5586
2021-11-18;Paisita 1;1140
2021-11-18;Cafeterito Tarde;2759
2021-11-18;Paisita 2;0597
2021-11-18;Cafeterito Noche;2846
2021-11-18;Pick 3 Noche;146
2021-11-18;Pick 4 Noche;6253
2021-11-18;Pijao;9493
2021-11-18;Chontico Noche;3838
2021-11-18;Pick 3 Dia;365
2021-11-18;Pick 4 Día;8053
2021-11-18;Astro Luna;3321;SAG
2021-11-19;Santander;0044;SERIE;117
2021-11-19;Risaralda;7910;SERIE;152
2021-11-19;Medellin;7808;SERIE;090
2021-11-19;Astro Sol;9947;CÁN
2021-11-19;Dorado Dia;9266
2021-11-19;Antioqueñita 1;0250
2021-11-19;Antioqueñita 2;8624
2021-11-19;Chontico Millonario;8703
2021-11-19;Dorado Tarde;5560
2021-11-19;Paisita 1;9014
2021-11-19;Cafeterito Tarde;2335
2021-11-19;Paisita 2;1408
2021-11-19;Cafeterito Noche;8881
2021-11-19;Pick 3 Noche;687
2021-11-19;Pick 4 Noche;0388
2021-11-19;Pijao;9489
2021-11-19;Chontico Noche;3412
2021-11-19;Pick 3 Dia;123
2021-11-19;Pick 4 Día;0743
2021-11-19;Astro Luna;4214;SAG
2021-11-20;Cauca;7888;SERIE;069
2021-11-20;Boyaca;0234;SERIE;040
2021-11-20;Astro Sol;2304;CAP
2021-11-20;Dorado Dia;7271
2021-11-20;Paisita 3;7970
2021-11-20;Antioqueñita 1;4964
2021-11-20;Antioqueñita 2;0283
2021-11-20;Chontico Millonario;9014
2021-11-20;Dorado Tarde;5234
2021-11-20;Paisita 1;2901
2021-11-20;Cafeterito Tarde;2324
2021-11-20;Paisita 2;4507
2021-11-20;Cafeterito Noche;0129
2021-11-20;Pick 3 Noche;113
2021-11-20;Pick 4 Noche;4372
2021-11-20;Pijao;2700
2021-11-20;Chontico Noche;5157
2021-11-20;Dorado Noche;8892
2021-11-20;Pick 3 Dia;700
2021-11-20;Pick 4 Día;6678
2021-11-20;Astro Luna;7767;PIS
2021-11-21;Astro Luna;9187;GÉM
2021-11-21;Antioqueñita 1;7279
2021-11-21;Antioqueñita 2;4492
2021-11-21;Chontico Millonario;1581
2021-11-21;Paisita 1;4605
2021-11-21;Paisita 2 F;0750
2021-11-21;Pick 4 Día;0862
2021-11-21;Pick 3 Noche;414
2021-11-21;Pick 4 Noche;3322
2021-11-21;Pijao;4870
2021-11-21;Chontico Noche;6657
2021-11-21;Dorado Noche;2772
2021-11-21;Pick 3 Dia;153
2021-11-21;Cafeterito Noche;6565
2021-11-22;Tolima;7066;SERIE;037
2021-11-22;Cundinam;6491;SERIE;121
2021-11-22;Astro Sol;1232;TAU
2021-11-22;Dorado Dia;5020
2021-11-22;Antioqueñita 1;8580
2021-11-22;Antioqueñita 2;1323
2021-11-22;Chontico Millonario;6900
2021-11-22;Dorado Tarde;3311
2021-11-22;Paisita 1;7882
2021-11-22;Cafeterito Tarde;0784
2021-11-22;Paisita 2;5907
2021-11-22;Cafeterito Noche;9985
2021-11-22;Pick 3 Noche;190
2021-11-22;Pick 4 Noche;2780
2021-11-22;Pijao;1570
2021-11-22;Chontico Noche;5645
2021-11-22;Pick 3 Dia;740
2021-11-22;Pick 4 Día;9625
2021-11-22;Astro Luna;1936;TAU
2021-11-23;Huila;5216;SERIE;050
2021-11-23;Cruz Roja;5993;SERIE;206
2021-11-23;Astro Sol;5465;PIS
2021-11-23;Dorado Dia;4720
2021-11-23;Antioqueñita 1;2170
2021-11-23;Antioqueñita 2;9967
2021-11-23;Chontico Millonario;8550
2021-11-23;Dorado Tarde;5624
2021-11-23;Paisita 1;0832
2021-11-23;Cafeterito Tarde;0757
2021-11-23;Paisita 2;7987
2021-11-23;Cafeterito Noche;7639
2021-11-23;Pick 3 Noche;761
2021-11-23;Pick 4 Noche;1887
2021-11-23;Pijao;3392
2021-11-23;Chontico Noche;4429
2021-11-23;Pick 3 Dia;711
2021-11-23;Pick 4 Día;8111
2021-11-23;Astro Luna;2710;CÁN
2021-11-24;Manizales;5621;SERIE;168
2021-11-24;Valle;9852;SERIE;153
2021-11-24;Meta;2095;SERIE;096
2021-11-24;Astro Sol;1245;VIR
2021-11-24;Dorado Dia;3289
2021-11-24;Antioqueñita 1;9277
2021-11-24;Antioqueñita 2;6424
2021-11-24;Chontico Millonario;7271
2021-11-24;Dorado Tarde;5281
2021-11-24;Paisita 1;1456
2021-11-24;Cafeterito Tarde;6598
2021-11-24;Paisita 2;7538
2021-11-24;Cafeterito Noche;9698
2021-11-24;Pick 3 Noche;526
2021-11-24;Pick 4 Noche;2955
2021-11-24;Pijao;4337
2021-11-24;Chontico Noche;5672
2021-11-24;Pick 3 Dia;413
2021-11-24;Pick 4 Día;2700
2021-11-24;Astro Luna;8803;ESC
2021-11-25;Quindio;6078;SERIE;087
2021-11-25;Bogotá;8560;SERIE;134
2021-11-25;Astro Sol;7377;ESC
2021-11-25;Dorado Dia;4470
2021-11-25;Antioqueñita 1;7837
2021-11-25;Antioqueñita 2;7781
2021-11-25;Chontico Millonario;7032
2021-11-25;Dorado Tarde;3879
2021-11-25;Paisita 1;2762
2021-11-25;Cafeterito Tarde;6582
2021-11-25;Paisita 2;3698
2021-11-25;Cafeterito Noche;5922
2021-11-25;Pick 3 Noche;392
2021-11-25;Pick 4 Noche;9386
2021-11-25;Pijao;5299
2021-11-25;Chontico Noche;5247
2021-11-25;Pick 3 Dia;563
2021-11-25;Pick 4 Día;2704
2021-11-25;Astro Luna;8460;SAG
2021-11-26;Santander;0576;SERIE;190
2021-11-26;Risaralda;5179;SERIE;060
2021-11-26;Medellin;4611;SERIE;325
2021-11-26;Astro Sol;2925;ESC
2021-11-26;Dorado Dia;8904
2021-11-26;Antioqueñita 1;7250
2021-11-26;Antioqueñita 2;5304
2021-11-26;Chontico Millonario;5559
2021-11-26;Dorado Tarde;8922
2021-11-26;Paisita 1;6823
2021-11-26;Cafeterito Tarde;1120
2021-11-26;Paisita 2;7825
2021-11-26;Cafeterito Noche;5826
2021-11-26;Pick 3 Noche;031
2021-11-26;Pick 4 Noche;7213
2021-11-26;Pijao;1304
2021-11-26;Chontico Noche;7014
2021-11-26;Pick 3 Dia;855
2021-11-26;Pick 4 Día;2093
2021-11-26;Astro Luna;5125;ESC
2021-11-27;Excolombia;1784;SERIE;059
2021-11-27;Cauca;6697;SERIE;144
2021-11-27;Boyaca;6551;SERIE;327
2021-11-27;Astro Sol;1645;CÁN
2021-11-27;Dorado Dia;9497
2021-11-27;Paisita 3;7579
2021-11-27;Antioqueñita 1;5079
2021-11-27;Antioqueñita 2;1169
2021-11-27;Chontico Millonario;0695
2021-11-27;Dorado Tarde;8936
2021-11-27;Paisita 1;0273
2021-11-27;Cafeterito Tarde;3771
2021-11-27;Paisita 2;8692
2021-11-27;Cafeterito Noche;7365
2021-11-27;Pick 3 Noche;139
2021-11-27;Pick 4 Noche;5452
2021-11-27;Pijao;6725
2021-11-27;Chontico Noche;3957
2021-11-27;Dorado Noche;2116
2021-11-27;Pick 3 Dia;123
2021-11-27;Pick 4 Día;1726
2021-11-27;Astro Luna;0588;CÁN
2021-11-28;Astro Luna;1833;CAP
2021-11-28;Antioqueñita 1;2129
2021-11-28;Antioqueñita 2;5251
2021-11-28;Chontico Millonario;6521
2021-11-28;Paisita 1;5194
2021-11-28;Paisita 2 F;2559
2021-11-28;Pick 4 Día;4606
2021-11-28;Pick 3 Noche;531
2021-11-28;Pick 4 Noche;6690
2021-11-28;Pijao;5226
2021-11-28;Chontico Noche;8511
2021-11-28;Dorado Noche;3039
2021-11-28;Pick 3 Dia;539
2021-11-28;Cafeterito Noche;7013
2021-11-29;Tolima;4460;SERIE;106
2021-11-29;Cundinam;6757;SERIE;033
2021-11-29;Astro Sol;7169;SAG
2021-11-29;Dorado Dia;7486
2021-11-29;Antioqueñita 1;9274
2021-11-29;Antioqueñita 2;7055
2021-11-29;Chontico Millonario;8571
2021-11-29;Dorado Tarde;7609
2021-11-29;Paisita 1;1833
2021-11-29;Cafeterito Tarde;8825
2021-11-29;Paisita 2;5034
2021-11-29;Cafeterito Noche;5752
2021-11-29;Pick 3 Noche;228
2021-11-29;Pick 4 Noche;6645
2021-11-29;Pijao;8332
2021-11-29;Chontico Noche;3034
2021-11-29;Pick 3 Dia;079
2021-11-29;Pick 4 Día;1570
2021-11-29;Astro Luna;3629;LIB
2021-11-30;Huila;9990;SERIE;020
2021-11-30;Cruz Roja;7684;SERIE;000
2021-11-30;Astro Sol;7102;ACU
2021-11-30;Dorado Dia;4293
2021-11-30;Antioqueñita 1;4423
2021-11-30;Antioqueñita 2;8947
2021-11-30;Chontico Millonario;4628
2021-11-30;Dorado Tarde;7182
2021-11-30;Paisita 1;2873
2021-11-30;Cafeterito Tarde;9315
2021-11-30;Paisita 2;4194
2021-11-30;Cafeterito Noche;4282
2021-11-30;Pick 3 Noche;710
2021-11-30;Pick 4 Noche;5065
2021-11-30;Pijao;0951
2021-11-30;Chontico Noche;0252
2021-11-30;Pick 3 Dia;435
2021-11-30;Pick 4 Día;3790
2021-11-30;Astro Luna;3014;ACU
2021-12-01;Manizales;7017;SERIE;190
2021-12-01;Valle;2304;SERIE;051
2021-12-01;Meta;6154;SERIE;092
2021-12-01;Astro Sol;9034;ARI
2021-12-01;Dorado Dia;3706
2021-12-01;Antioqueñita 1;1976
2021-12-01;Antioqueñita 2;8737
2021-12-01;Chontico Millonario;5232
2021-12-01;Dorado Tarde;2749
2021-12-01;Paisita 1;7975
2021-12-01;Cafeterito Tarde;0865
2021-12-01;Paisita 2;4958
2021-12-01;Cafeterito Noche;7013
2021-12-01;Pick 3 Noche;214
2021-12-01;Pick 4 Noche;8328
2021-12-01;Pijao;9698
2021-12-01;Chontico Noche;0747
2021-12-01;Pick 3 Dia;819
2021-12-01;Pick 4 Día;4161
2021-12-01;Astro Luna;0637;GÉM
2021-12-02;Quindio;0123;SERIE;143
2021-12-02;Bogotá;1440;SERIE;392
2021-12-02;Astro Sol;4801;LIB
2021-12-02;Dorado Dia;6708
2021-12-02;Antioqueñita 1;3404
2021-12-02;Antioqueñita 2;1193
2021-12-02;Chontico Millonario;5567
2021-12-02;Dorado Tarde;6680
2021-12-02;Paisita 1;8045
2021-12-02;Cafeterito Tarde;2398
2021-12-02;Paisita 2;8138
2021-12-02;Cafeterito Noche;3001
2021-12-02;Pick 3 Noche;029
2021-12-02;Pick 4 Noche;9531
2021-12-02;Pijao;0092
2021-12-02;Chontico Noche;6505
2021-12-02;Pick 3 Dia;383
2021-12-02;Pick 4 Día;3872
2021-12-02;Astro Luna;0852;LIB
2021-12-03;Santander;1078;SERIE;138
2021-12-03;Risaralda;8361;SERIE;129
2021-12-03;Medellin;9978;SERIE;076
2021-12-03;Astro Sol;2047;TAU
2021-12-03;Dorado Dia;6430
2021-12-03;Antioqueñita 1;1311
2021-12-03;Antioqueñita 2;5876
2021-12-03;Chontico Millonario;8805
2021-12-03;Dorado Tarde;2468
2021-12-03;Paisita 1;4641
2021-12-03;Cafeterito Tarde;1876
2021-12-03;Paisita 2;3188
2021-12-03;Cafeterito Noche;2518
2021-12-03;Pick 3 Noche;779
2021-12-03;Pick 4 Noche;9307
2021-12-03;Pijao;9901
2021-12-03;Chontico Noche;5901
2021-12-03;Pick 3 Dia;025
2021-12-03;Pick 4 Día;9534
2021-12-03;Astro Luna;2385;ARI
2021-12-04;Cauca;4425;SERIE;102
2021-12-04;Boyaca;0636;SERIE;382
2021-12-04;Astro Sol;6571;GÉM
2021-12-04;Dorado Dia;6292
2021-12-04;Paisita 3;0020
2021-12-04;Antioqueñita 1;2340
2021-12-04;Antioqueñita 2;1060
2021-12-04;Chontico Millonario;3837
2021-12-04;Dorado Tarde;7615
2021-12-04;Paisita 1;8138
2021-12-04;Cafeterito Tarde;3261
2021-12-04;Paisita 2;9600
2021-12-04;Cafeterito Noche;3140
2021-12-04;Pick 3 Noche;278
2021-12-04;Pick 4 Noche;1701
2021-12-04;Pijao;0234
2021-12-04;Chontico Noche;6467
2021-12-04;Dorado Noche;0022
2021-12-04;Pick 3 Dia;455
2021-12-04;Pick 4 Día;0488
2021-12-04;Astro Luna;3264;PIS
2021-12-05;Astro Luna;5210;ARI
2021-12-05;Antioqueñita 1;6161
2021-12-05;Antioqueñita 2;3195
2021-12-05;Chontico Millonario;8282
2021-12-05;Paisita 1;3508
2021-12-05;Paisita 2 F;4739
2021-12-05;Pick 4 Día;1639
2021-12-05;Pick 3 Noche;848
2021-12-05;Pick 4 Noche;0079
2021-12-05;Pijao;4925
2021-12-05;Chontico Noche;5046
2021-12-05;Dorado Noche;1119
2021-12-05;Pick 3 Dia;005
2021-12-05;Cafeterito Noche;2832
2021-12-06;Tolima;2563;SERIE;016
2021-12-06;Cundinam;4936;SERIE;073
2021-12-06;Astro Sol;3841;SAG
2021-12-06;Dorado Dia;5311
2021-12-06;Antioqueñita 1;3995
2021-12-06;Antioqueñita 2;1170
2021-12-06;Chontico Millonario;5034
2021-12-06;Dorado Tarde;1371
2021-12-06;Paisita 1;2483
2021-12-06;Cafeterito Tarde;3193
2021-12-06;Paisita 2;1613
2021-12-06;Cafeterito Noche;9700
2021-12-06;Pick 3 Noche;548
2021-12-06;Pick 4 Noche;7407
2021-12-06;Pijao;4511
2021-12-06;Chontico Noche;8210
2021-12-06;Pick 3 Dia;247
2021-12-06;Pick 4 Día;3386
2021-12-06;Astro Luna;1409;TAU
2021-12-07;Huila;5885;SERIE;090
2021-12-07;Cruz Roja;2642;SERIE;246
2021-12-07;Astro Luna;0334;ACU
2021-12-07;Dorado Dia;6801
2021-12-07;Antioqueñita 1;1401
2021-12-07;Antioqueñita 2;4883
2021-12-07;Chontico Millonario;8010
2021-12-07;Dorado Tarde;2135
2021-12-07;Paisita 1;8980
2021-12-07;Cafeterito Tarde;5067
2021-12-07;Paisita 2;1700
2021-12-07;Cafeterito Noche;3459
2021-12-07;Pick 3 Noche;235
2021-12-07;Pick 4 Noche;5240
2021-12-07;Pijao;3637
2021-12-07;Chontico Noche;5745
2021-12-07;Pick 3 Dia;966
2021-12-07;Pick 4 Día;3005
