Pick 3 Dia;abril 22, 2019;Número;318;Favorito;6029
Pick 3 Noche;abril 22, 2019;Número;771;Favorito;5462
Pick 4 Día;abril 22, 2019;Número;3686;Favorito;8370
Pick 4 Noche;abril 22, 2019;Número;4506;Favorito;2945
Pijao;abril 22, 2019;Número;1177;Favorito;3096
Tolima;abril 22, 2019;Número;5820;Favorito;2397;Serie;068;Plan de premios;Secos
Antioquenita 1;abril 23, 2019;Número;7682;Favorito;3916
Antioquenita 2;abril 23, 2019;Número;3760;Favorito;9734
Astro Luna;abril 23, 2019;Número;4124;Favorito;8215;Signo;Escorpion;Signo Favorito;Aries
Astro Sol;abril 23, 2019;Número;1342;Favorito;8753;Signo;Escorpion;Signo Favorito;Piscis
Cafeterito Noche;abril 23, 2019;Número;9377;Favorito;9860
Cafeterito Tarde;abril 23, 2019;Número;4678;Favorito;6039
Chontico Día;abril 23, 2019;Número;3928;Favorito;2469
Chontico Noche;abril 23, 2019;Número;8071;Favorito;7296
Cruz Roja;abril 23, 2019;Número;8167;Favorito;3809;Serie;155;Plan de premios;Secos
Dorado Dia;abril 23, 2019;Número;2214;Favorito;8012
Dorado Tarde;abril 23, 2019;Número;0278;Favorito;5102
Huila;abril 23, 2019;Número;0671;Favorito;6942;Serie;135;Plan de premios;Secos
Paisita 1;abril 23, 2019;Número;6300;Favorito;3241
Paisita 2;abril 23, 2019;Número;2851;Favorito;0459
Pick 3 Dia;abril 23, 2019;Número;593;Favorito;6029
Pick 3 Noche;abril 23, 2019;Número;481;Favorito;5462
Pick 4 Día;abril 23, 2019;Número;0888;Favorito;9370
Pick 4 Noche;abril 23, 2019;Número;3776;Favorito;2945
Pijao;abril 23, 2019;Número;5603;Favorito;2096
Antioquenita 1;abril 24, 2019;Número;2254;Favorito;3916
Antioquenita 2;abril 24, 2019;Número;3095;Favorito;9734
Astro Luna;abril 24, 2019;Número;4870;Favorito;8215;Signo;Leo;Signo Favorito;Aries
Astro Sol;abril 24, 2019;Número;8735;Favorito;1873;Signo;Cancer;Signo Favorito;Piscis
Cafeterito Noche;abril 24, 2019;Número;3080;Favorito;1986
Cafeterito Tarde;abril 24, 2019;Número;5330;Favorito;1639
Chontico Día;abril 24, 2019;Número;5229;Favorito;1246
Chontico Noche;abril 24, 2019;Número;5124;Favorito;7296
Dorado Dia;abril 24, 2019;Número;0643;Favorito;8012
Dorado Tarde;abril 24, 2019;Número;5102;Favorito;3510
Manizales;abril 24, 2019;Número;6028;Favorito;9467;Serie;143;Plan de premios;Secos
Meta;abril 24, 2019;Número;7736;Favorito;0293;Serie;079;Plan de premios;Secos
Paisita 1;abril 24, 2019;Número;0416;Favorito;3241
Paisita 2;abril 24, 2019;Número;7040;Favorito;7459
Pick 3 Dia;abril 24, 2019;Número;012;Favorito;1609
Pick 3 Noche;abril 24, 2019;Número;837;Favorito;5462
Pick 4 Día;abril 24, 2019;Número;4452;Favorito;9370
Pick 4 Noche;abril 24, 2019;Número;4796;Favorito;2945
Pijao;abril 24, 2019;Número;7130;Favorito;1296
Valle;abril 24, 2019;Número;5335;Favorito;8062;Serie;238;Plan de premios;Secos
Antioquenita 1;abril 25, 2019;Número;8713;Favorito;5916
Antioquenita 2;abril 25, 2019;Número;9008;Favorito;9734
Astro Luna;abril 25, 2019;Número;1662;Favorito;3815;Signo;Tauro;Signo Favorito;Aries
Astro Sol;abril 25, 2019;Número;4315;Favorito;1873;Signo;Virgo;Signo Favorito;Piscis
Bogotá;abril 25, 2019;Número;3025;Favorito;9420;Serie;062;Plan de premios;Secos
Cafeterito Noche;abril 25, 2019;Número;5468;Favorito;3196
Cafeterito Tarde;abril 25, 2019;Número;1637;Favorito;1639
Chontico Día;abril 25, 2019;Número;9518;Favorito;1246
Chontico Noche;abril 25, 2019;Número;5262;Favorito;5796
Dorado Dia;abril 25, 2019;Número;2822;Favorito;6801
Dorado Tarde;abril 25, 2019;Número;0199;Favorito;3510
Paisita 1;abril 25, 2019;Número;1167;Favorito;3241
Paisita 2;abril 25, 2019;Número;5321;Favorito;7459
Pick 3 Dia;abril 25, 2019;Número;006;Favorito;7109
Pick 3 Noche;abril 25, 2019;Número;516;Favorito;8542
Pick 4 Día;abril 25, 2019;Número;2754;Favorito;9370
Pick 4 Noche;abril 25, 2019;Número;8290;Favorito;2945
Pijao;abril 25, 2019;Número;3919;Favorito;5126
Quindio;abril 25, 2019;Número;1524;Favorito;8759;Serie;112;Plan de premios;Secos
Antioquenita 1;abril 26, 2019;Número;0072;Favorito;5916
Antioquenita 2;abril 26, 2019;Número;7767;Favorito;1934
Astro Luna;abril 26, 2019;Número;2549;Favorito;3815;Signo;Capricornio;Signo Favorito;Aries
Astro Sol;abril 26, 2019;Número;2099;Favorito;1873;Signo;Virgo;Signo Favorito;Piscis
Cafeterito Noche;abril 26, 2019;Número;5123;Favorito;2196
Cafeterito Tarde;abril 26, 2019;Número;9048;Favorito;1639
Chontico Día;abril 26, 2019;Número;2421;Favorito;5246
Chontico Noche;abril 26, 2019;Número;6164;Favorito;5796
Dorado Dia;abril 26, 2019;Número;5940;Favorito;9681
Dorado Tarde;abril 26, 2019;Número;6747;Favorito;3510
Medellin;abril 26, 2019;Número;6756;Favorito;3987;Serie;214;Plan de premios;Secos
Paisita 1;abril 26, 2019;Número;3403;Favorito;5241
Paisita 2;abril 26, 2019;Número;7276;Favorito;7459
Pick 3 Dia;abril 26, 2019;Número;363;Favorito;7109
Pick 3 Noche;abril 26, 2019;Número;637;Favorito;8542
Pick 4 Día;abril 26, 2019;Número;3781;Favorito;9370
Pick 4 Noche;abril 26, 2019;Número;2079;Favorito;8245
Pijao;abril 26, 2019;Número;8691;Favorito;4526
Risaralda;abril 26, 2019;Número;0371;Favorito;6304;Serie;150;Plan de premios;Secos
Santander;abril 26, 2019;Número;8860;Favorito;6824;Serie;234;Plan de premios;Secos
Antioquenita 1;abril 27, 2019;Número;4999;Favorito;7516
Antioquenita 2;abril 27, 2019;Número;5042;Favorito;1934
Astro Luna;abril 27, 2019;Número;8417;Favorito;3815;Signo;Sagitario;Signo Favorito;Aries
Astro Sol;abril 27, 2019;Número;0377;Favorito;4183;Signo;Cancer;Signo Favorito;Piscis
Boyaca;abril 27, 2019;Número;5808;Favorito;7596;Serie;048;Plan de premios;Secos
Cafeterito Noche;abril 27, 2019;Número;5540;Favorito;2196
Cafeterito Tarde;abril 27, 2019;Número;1736;Favorito;2139
Cauca;abril 27, 2019;Número;7156;Favorito;7854;Serie;020;Plan de premios;Secos
Chontico Día;abril 27, 2019;Número;5485;Favorito;0246
Chontico Noche;abril 27, 2019;Número;5442;Favorito;5796
Dorado Dia;abril 27, 2019;Número;1015;Favorito;9681
Dorado Noche;abril 27, 2019;Número;8339;Favorito;0483
Dorado Tarde;abril 27, 2019;Número;6046;Favorito;3510
Excolombia;abril 27, 2019;Número;3195;Favorito;2413;Serie;101;Plan de premios;Secos
Paisita 1;abril 27, 2019;Número;0154;Favorito;9521
Paisita 2;abril 27, 2019;Número;9408;Favorito;7459
Paisita 3;abril 27, 2019;Número;1079;Favorito;8704
Pick 3 Dia;abril 27, 2019;Número;934;Favorito;7109
Pick 3 Noche;abril 27, 2019;Número;728;Favorito;3542
Pick 4 Día;abril 27, 2019;Número;2414;Favorito;9370
Pick 4 Noche;abril 27, 2019;Número;4698;Favorito;3245
Pijao;abril 27, 2019;Número;3858;Favorito;4526
Antioquenita 1;abril 28, 2019;Número;8411;Favorito;8756
Antioquenita 2;abril 28, 2019;Número;0107;Favorito;1934
Astro Luna;abril 28, 2019;Número;5267;Favorito;3815;Signo;Cancer;Signo Favorito;Aries
Cafeterito Noche;abril 28, 2019;Número;7824;Favorito;2196
Chontico Día;abril 28, 2019;Número;7758;Favorito;0246
Chontico Noche;abril 28, 2019;Número;0137;Favorito;8596
Dorado Noche;abril 28, 2019;Número;9558;Favorito;1043
Paisita 1;abril 28, 2019;Número;1185;Favorito;8921
Paisita 2;abril 28, 2019;Número;3403;Favorito;7459
Pick 3 Dia;abril 28, 2019;Número;404;Favorito;7109
Pick 3 Noche;abril 28, 2019;Número;272;Favorito;0354
Pick 4 Día;abril 28, 2019;Número;4989;Favorito;5370
Pick 4 Noche;abril 28, 2019;Número;4412;Favorito;1345
Pijao;abril 28, 2019;Número;6071;Favorito;4526
Antioquenita 1;abril 29, 2019;Número;5704;Favorito;8756
Antioquenita 2;abril 29, 2019;Número;3680;Favorito;1934
Astro Luna;abril 29, 2019;Número;2676;Favorito;3815;Signo;Capricornio;Signo Favorito;Aries
Astro Sol;abril 29, 2019;Número;4590;Favorito;4183;Signo;Acuario;Signo Favorito;Piscis
Cafeterito Noche;abril 29, 2019;Número;1959;Favorito;5216
Cafeterito Tarde;abril 29, 2019;Número;1538;Favorito;2139
Chontico Día;abril 29, 2019;Número;3582;Favorito;3046
Chontico Noche;abril 29, 2019;Número;4900;Favorito;8596
Cundinam;abril 29, 2019;Número;6100;Favorito;8351;Serie;153;Plan de premios;Secos
Dorado Dia;abril 29, 2019;Número;2584;Favorito;9681
Dorado Tarde;abril 29, 2019;Número;7265;Favorito;4310
Paisita 1;abril 29, 2019;Número;2606;Favorito;8921
Paisita 2;abril 29, 2019;Número;0401;Favorito;7459
Pick 3 Dia;abril 29, 2019;Número;856;Favorito;7109
Pick 3 Noche;abril 29, 2019;Número;172;Favorito;0354
Pick 4 Día;abril 29, 2019;Número;4926;Favorito;5370
Pick 4 Noche;abril 29, 2019;Número;0630;Favorito;1345
Pijao;abril 29, 2019;Número;0862;Favorito;7456
Tolima;abril 29, 2019;Número;5422;Favorito;1397;Serie;052;Plan de premios;Secos
Antioquenita 1;abril 30, 2019;Número;3661;Favorito;8756
Antioquenita 2;abril 30, 2019;Número;7484;Favorito;6193
Astro Luna;abril 30, 2019;Número;0302;Favorito;3815;Signo;Sagitario;Signo Favorito;Aries
Astro Sol;abril 30, 2019;Número;0643;Favorito;6418;Signo;Leo;Signo Favorito;Piscis
Cafeterito Noche;abril 30, 2019;Número;5481;Favorito;7526
Cafeterito Tarde;abril 30, 2019;Número;0105;Favorito;2139
Chontico Día;abril 30, 2019;Número;1147;Favorito;3046
Chontico Noche;abril 30, 2019;Número;8839;Favorito;3856
Cruz Roja;abril 30, 2019;Número;4138;Favorito;6309;Serie;230;Plan de premios;Secos
Dorado Dia;abril 30, 2019;Número;9486;Favorito;7981
Dorado Tarde;abril 30, 2019;Número;0119;Favorito;4310
Huila;abril 30, 2019;Número;2824;Favorito;5692;Serie;119;Plan de premios;Secos
Manizales;abril 30, 2019;Número;7170;Favorito;9467;Serie;009;Plan de premios;Secos
Paisita 1;abril 30, 2019;Número;3985;Favorito;8921
Paisita 2;abril 30, 2019;Número;4300;Favorito;7459
Pick 3 Dia;abril 30, 2019;Número;964;Favorito;7109
Pick 3 Noche;abril 30, 2019;Número;457;Favorito;0354
Pick 4 Día;abril 30, 2019;Número;2200;Favorito;8537
Pick 4 Noche;abril 30, 2019;Número;5018;Favorito;1345
Pijao;abril 30, 2019;Número;5130;Favorito;7456
Antioquenita 1;mayo 01, 2019;Número;1869;Favorito;8756
Antioquenita 2;mayo 01, 2019;Número;5308;Favorito;6193
Astro Luna;mayo 01, 2019;Número;0886;Favorito;3815;Signo;Capricornio;Signo Favorito;Aries
Cafeterito Noche;mayo 01, 2019;Número;3043;Favorito;7526
Chontico Día;mayo 01, 2019;Número;8461;Favorito;3046
Chontico Noche;mayo 01, 2019;Número;5115;Favorito;1386
Dorado Dia;mayo 01, 2019;Número;9673;Favorito;7981
Dorado Noche;mayo 01, 2019;Número;5131;Favorito;5043
Dorado Tarde;mayo 01, 2019;Número;2739;Favorito;4310
Paisita 1;mayo 01, 2019;Número;2456;Favorito;8921
Paisita 2;mayo 01, 2019;Número;9590;Favorito;7459
Pick 3 Dia;mayo 01, 2019;Número;212;Favorito;7109
Pick 3 Noche;mayo 01, 2019;Número;959;Favorito;0354
Pick 4 Día;mayo 01, 2019;Número;0342;Favorito;8537
Pick 4 Noche;mayo 01, 2019;Número;3770;Favorito;1345
Pijao;mayo 01, 2019;Número;3733;Favorito;7456
Antioquenita 1;mayo 02, 2019;Número;3881;Favorito;8756
Antioquenita 2;mayo 02, 2019;Número;2999;Favorito;5613
Astro Luna;mayo 02, 2019;Número;6048;Favorito;4315;Signo;Acuario;Signo Favorito;Aries
Astro Sol;mayo 02, 2019;Número;2829;Favorito;6418;Signo;Libra;Signo Favorito;Piscis
Bogotá;mayo 02, 2019;Número;1084;Favorito;6920;Serie;374;Plan de premios;Secos
Cafeterito Noche;mayo 02, 2019;Número;1612;Favorito;8756
Cafeterito Tarde;mayo 02, 2019;Número;0873;Favorito;4219
Chontico Día;mayo 02, 2019;Número;5952;Favorito;3046
Chontico Noche;mayo 02, 2019;Número;4214;Favorito;1386
Dorado Dia;mayo 02, 2019;Número;5003;Favorito;7981
Dorado Tarde;mayo 02, 2019;Número;7781;Favorito;8430
Meta;mayo 02, 2019;Número;0646;Favorito;0293;Serie;093;Plan de premios;Secos
Paisita 1;mayo 02, 2019;Número;4030;Favorito;8921
Paisita 2;mayo 02, 2019;Número;3182;Favorito;7459
Pick 3 Dia;mayo 02, 2019;Número;351;Favorito;5709
Pick 3 Noche;mayo 02, 2019;Número;987;Favorito;0354
Pick 4 Día;mayo 02, 2019;Número;2260;Favorito;8537
Pick 4 Noche;mayo 02, 2019;Número;9174;Favorito;7135
Pijao;mayo 02, 2019;Número;3303;Favorito;7456
Quindio;mayo 02, 2019;Número;4201;Favorito;8759;Serie;088;Plan de premios;Secos
Valle;mayo 02, 2019;Número;8760;Favorito;9862;Serie;217;Plan de premios;Secos
Antioquenita 1;mayo 03, 2019;Número;1315;Favorito;0876
Antioquenita 2;mayo 03, 2019;Número;0496;Favorito;2513
Astro Luna;mayo 03, 2019;Número;3411;Favorito;0435;Signo;Tauro;Signo Favorito;Aries
Astro Sol;mayo 03, 2019;Número;7743;Favorito;6418;Signo;Leo;Signo Favorito;Piscis
Cafeterito Noche;mayo 03, 2019;Número;4221;Favorito;8756
Cafeterito Tarde;mayo 03, 2019;Número;4567;Favorito;4219
Chontico Día;mayo 03, 2019;Número;2099;Favorito;3046
Chontico Noche;mayo 03, 2019;Número;7885;Favorito;1386
Dorado Dia;mayo 03, 2019;Número;0341;Favorito;2798
Dorado Tarde;mayo 03, 2019;Número;7593;Favorito;2840
Medellin;mayo 03, 2019;Número;1453;Favorito;4987;Serie;061;Plan de premios;Secos
Paisita 1;mayo 03, 2019;Número;4413;Favorito;8921
Paisita 2;mayo 03, 2019;Número;1820;Favorito;7459
Pick 3 Dia;mayo 03, 2019;Número;444;Favorito;5709
Pick 3 Noche;mayo 03, 2019;Número;768;Favorito;0354
Pick 4 Día;mayo 03, 2019;Número;1585;Favorito;1837
Pick 4 Noche;mayo 03, 2019;Número;6420;Favorito;7135
Pijao;mayo 03, 2019;Número;8567;Favorito;9456
Risaralda;mayo 03, 2019;Número;0773;Favorito;2604;Serie;113;Plan de premios;Secos
Santander;mayo 03, 2019;Número;5295;Favorito;6824;Serie;083;Plan de premios;Secos
Antioquenita 1;mayo 04, 2019;Número;9064;Favorito;0876
Antioquenita 2;mayo 04, 2019;Número;0261;Favorito;7253
Astro Luna;mayo 04, 2019;Número;6152;Favorito;0435;Signo;Leo;Signo Favorito;Aries
Astro Sol;mayo 04, 2019;Número;9990;Favorito;6418;Signo;Aries;Signo Favorito;Piscis
Boyaca;mayo 04, 2019;Número;9904;Favorito;7596;Serie;080;Plan de premios;Secos
Cafeterito Noche;mayo 04, 2019;Número;6757;Favorito;0856
Cafeterito Tarde;mayo 04, 2019;Número;6335;Favorito;4219
Cauca;mayo 04, 2019;Número;7107;Favorito;2854;Serie;061;Plan de premios;Secos
Chontico Día;mayo 04, 2019;Número;4282;Favorito;3046
Chontico Noche;mayo 04, 2019;Número;6757;Favorito;1386
Dorado Dia;mayo 04, 2019;Número;3858;Favorito;0279
Dorado Noche;mayo 04, 2019;Número;9195;Favorito;7043
Dorado Tarde;mayo 04, 2019;Número;4749;Favorito;2840
Paisita 1;mayo 04, 2019;Número;3699;Favorito;7821
Paisita 2;mayo 04, 2019;Número;2068;Favorito;7459
Paisita 3;mayo 04, 2019;Número;2813;Favorito;8704
Pick 3 Dia;mayo 04, 2019;Número;122;Favorito;5709
Pick 3 Noche;mayo 04, 2019;Número;408;Favorito;0354
Pick 4 Día;mayo 04, 2019;Número;7622;Favorito;1837
Pick 4 Noche;mayo 04, 2019;Número;0730;Favorito;7135
Pijao;mayo 04, 2019;Número;2234;Favorito;8956
Antioquenita 1;mayo 05, 2019;Número;6355;Favorito;0876
Antioquenita 2;mayo 05, 2019;Número;8851;Favorito;7253
Astro Luna;mayo 05, 2019;Número;5953;Favorito;9045;Signo;Escorpion;Signo Favorito;Aries
Cafeterito Noche;mayo 05, 2019;Número;7153;Favorito;0856
Chontico Día;mayo 05, 2019;Número;0842;Favorito;3046
Chontico Noche;mayo 05, 2019;Número;2124;Favorito;1386
Dorado Noche;mayo 05, 2019;Número;3573;Favorito;6704
Paisita 1;mayo 05, 2019;Número;8553;Favorito;7821
Paisita 2;mayo 05, 2019;Número;1400;Favorito;7459
Pick 3 Dia;mayo 05, 2019;Número;976;Favorito;5709
Pick 3 Noche;mayo 05, 2019;Número;813;Favorito;1054
Pick 4 Día;mayo 05, 2019;Número;4599;Favorito;1837
Pick 4 Noche;mayo 05, 2019;Número;3344;Favorito;7135
Pijao;mayo 05, 2019;Número;7727;Favorito;8956
Antioquenita 1;mayo 06, 2019;Número;1227;Favorito;3086
Antioquenita 2;mayo 06, 2019;Número;2674;Favorito;7253
Astro Luna;mayo 06, 2019;Número;0858;Favorito;9045;Signo;Acuario;Signo Favorito;Aries
Astro Sol;mayo 06, 2019;Número;8524;Favorito;2618;Signo;Geminis;Signo Favorito;Piscis
Cafeterito Noche;mayo 06, 2019;Número;8957;Favorito;0856
Cafeterito Tarde;mayo 06, 2019;Número;1458;Favorito;4219
Chontico Día;mayo 06, 2019;Número;9508;Favorito;3046
Chontico Noche;mayo 06, 2019;Número;3555;Favorito;1386
Cundinam;mayo 06, 2019;Número;3959;Favorito;8351;Serie;190;Plan de premios;Secos
Dorado Dia;mayo 06, 2019;Número;2516;Favorito;0279
Dorado Tarde;mayo 06, 2019;Número;3794;Favorito;7280
Paisita 1;mayo 06, 2019;Número;7549;Favorito;7821
Paisita 2;mayo 06, 2019;Número;9943;Favorito;7459
Pick 3 Dia;mayo 06, 2019;Número;244;Favorito;5709
Pick 3 Noche;mayo 06, 2019;Número;165;Favorito;6104
Pick 4 Día;mayo 06, 2019;Número;0203;Favorito;4187
Pick 4 Noche;mayo 06, 2019;Número;8253;Favorito;6715
Pijao;mayo 06, 2019;Número;7694;Favorito;8956
Tolima;mayo 06, 2019;Número;4572;Favorito;1397;Serie;102;Plan de premios;Secos
Antioquenita 1;mayo 07, 2019;Número;5557;Favorito;3086
Antioquenita 2;mayo 07, 2019;Número;7008;Favorito;7253
Astro Luna;mayo 07, 2019;Número;8035;Favorito;7904;Signo;Capricornio;Signo Favorito;Aries
Astro Sol;mayo 07, 2019;Número;6294;Favorito;2618;Signo;Acuario;Signo Favorito;Piscis
Cafeterito Noche;mayo 07, 2019;Número;8639;Favorito;0856
Cafeterito Tarde;mayo 07, 2019;Número;1632;Favorito;0419
Chontico Día;mayo 07, 2019;Número;6639;Favorito;3046
Chontico Noche;mayo 07, 2019;Número;4361;Favorito;2386
Cruz Roja;mayo 07, 2019;Número;1921;Favorito;6309;Serie;169;Plan de premios;Secos
Dorado Dia;mayo 07, 2019;Número;6957;Favorito;5029
Dorado Tarde;mayo 07, 2019;Número;0750;Favorito;6728
Huila;mayo 07, 2019;Número;2361;Favorito;5692;Serie;055;Plan de premios;Secos
Paisita 1;mayo 07, 2019;Número;8622;Favorito;4781
Paisita 2;mayo 07, 2019;Número;1792;Favorito;7459
Pick 3 Dia;mayo 07, 2019;Número;284;Favorito;5709
Pick 3 Noche;mayo 07, 2019;Número;496;Favorito;2104
Pick 4 Día;mayo 07, 2019;Número;7245;Favorito;4187
Pick 4 Noche;mayo 07, 2019;Número;7428;Favorito;6715
Pijao;mayo 07, 2019;Número;7946;Favorito;1895
Antioquenita 1;mayo 08, 2019;Número;0280;Favorito;2386
Antioquenita 2;mayo 08, 2019;Número;9321;Favorito;7253
Astro Luna;mayo 08, 2019;Número;6868;Favorito;7904;Signo;Libra;Signo Favorito;Aries
Astro Sol;mayo 08, 2019;Número;5370;Favorito;2618;Signo;Geminis;Signo Favorito;Piscis
Cafeterito Noche;mayo 08, 2019;Número;8687;Favorito;0856
Cafeterito Tarde;mayo 08, 2019;Número;9842;Favorito;0419
Chontico Día;mayo 08, 2019;Número;3050;Favorito;5346
Chontico Noche;mayo 08, 2019;Número;7596;Favorito;0238
Dorado Dia;mayo 08, 2019;Número;6959;Favorito;4502
Dorado Tarde;mayo 08, 2019;Número;3512;Favorito;5678
Manizales;mayo 08, 2019;Número;8324;Favorito;5967;Serie;007;Plan de premios;Secos
Meta;mayo 08, 2019;Número;0864;Favorito;0293;Serie;108;Plan de premios;Secos
Paisita 1;mayo 08, 2019;Número;5325;Favorito;4781
Paisita 2;mayo 08, 2019;Número;5358;Favorito;7459
Pick 3 Dia;mayo 08, 2019;Número;782;Favorito;5709
Pick 3 Noche;mayo 08, 2019;Número;427;Favorito;2104
Pick 4 Día;mayo 08, 2019;Número;9972;Favorito;4187
Pick 4 Noche;mayo 08, 2019;Número;3688;Favorito;6715
Pijao;mayo 08, 2019;Número;4476;Favorito;1895
Valle;mayo 08, 2019;Número;1720;Favorito;9862;Serie;044;Plan de premios;Secos
Antioquenita 1;mayo 09, 2019;Número;7881;Favorito;2386
Antioquenita 2;mayo 09, 2019;Número;6203;Favorito;0725
Astro Luna;mayo 09, 2019;Número;9401;Favorito;7904;Signo;Geminis;Signo Favorito;Aries
Astro Sol;mayo 09, 2019;Número;5968;Favorito;5261;Signo;Geminis;Signo Favorito;Piscis
Bogotá;mayo 09, 2019;Número;4300;Favorito;7692;Serie;328;Plan de premios;Secos
Cafeterito Noche;mayo 09, 2019;Número;2015;Favorito;4086
Cafeterito Tarde;mayo 09, 2019;Número;5764;Favorito;6019
Chontico Día;mayo 09, 2019;Número;0602;Favorito;5346
Chontico Noche;mayo 09, 2019;Número;6372;Favorito;9038
Dorado Dia;mayo 09, 2019;Número;8493;Favorito;4502
Dorado Tarde;mayo 09, 2019;Número;5215;Favorito;1678
Paisita 1;mayo 09, 2019;Número;0379;Favorito;4781
Paisita 2;mayo 09, 2019;Número;5681;Favorito;7459
Pick 3 Dia;mayo 09, 2019;Número;693;Favorito;5709
Pick 3 Noche;mayo 09, 2019;Número;379;Favorito;2104
Pick 4 Día;mayo 09, 2019;Número;6236;Favorito;4187
Pick 4 Noche;mayo 09, 2019;Número;6878;Favorito;6715
Pijao;mayo 09, 2019;Número;1722;Favorito;1895
Quindio;mayo 09, 2019;Número;1846;Favorito;8759;Serie;090;Plan de premios;Secos
Antioquenita 1;mayo 10, 2019;Número;9409;Favorito;2386
Antioquenita 2;mayo 10, 2019;Número;1184;Favorito;0725
Astro Luna;mayo 10, 2019;Número;3409;Favorito;6704;Signo;Capricornio;Signo Favorito;Aries
Astro Sol;mayo 10, 2019;Número;1529;Favorito;5261;Signo;Tauro;Signo Favorito;Piscis
Cafeterito Noche;mayo 10, 2019;Número;8463;Favorito;4086
Cafeterito Tarde;mayo 10, 2019;Número;2447;Favorito;6019
Chontico Día;mayo 10, 2019;Número;7030;Favorito;5346
Chontico Noche;mayo 10, 2019;Número;0866;Favorito;9038
Dorado Dia;mayo 10, 2019;Número;4375;Favorito;1402
Dorado Tarde;mayo 10, 2019;Número;2979;Favorito;1678
Medellin;mayo 10, 2019;Número;6595;Favorito;4987;Serie;003;Plan de premios;Secos
Paisita 1;mayo 10, 2019;Número;8968;Favorito;6471
Paisita 2;mayo 10, 2019;Número;4427;Favorito;6459
Pick 3 Dia;mayo 10, 2019;Número;544;Favorito;5709
Pick 3 Noche;mayo 10, 2019;Número;664;Favorito;8210
Pick 4 Día;mayo 10, 2019;Número;7103;Favorito;4187
Pick 4 Noche;mayo 10, 2019;Número;2429;Favorito;6715
Pijao;mayo 10, 2019;Número;4827;Favorito;1895
Risaralda;mayo 10, 2019;Número;5776;Favorito;9204;Serie;045;Plan de premios;Secos
Santander;mayo 10, 2019;Número;4746;Favorito;7824;Serie;123;Plan de premios;Secos
Antioquenita 1;mayo 11, 2019;Número;0587;Favorito;2386
Antioquenita 2;mayo 11, 2019;Número;9608;Favorito;0725
Astro Luna;mayo 11, 2019;Número;5827;Favorito;2604;Signo;Acuario;Signo Favorito;Aries
Astro Sol;mayo 11, 2019;Número;8650;Favorito;5261;Signo;Piscis;Signo Favorito;Capricornio
Boyaca;mayo 11, 2019;Número;3306;Favorito;2759;Serie;210;Plan de premios;Secos
Cafeterito Noche;mayo 11, 2019;Número;1589;Favorito;4086
Cafeterito Tarde;mayo 11, 2019;Número;3365;Favorito;6019
Cauca;mayo 11, 2019;Número;8026;Favorito;2854;Serie;056;Plan de premios;Secos
Chontico Día;mayo 11, 2019;Número;0609;Favorito;5346
Chontico Noche;mayo 11, 2019;Número;7282;Favorito;9038
Dorado Dia;mayo 11, 2019;Número;8487;Favorito;1402
Dorado Noche;mayo 11, 2019;Número;7636;Favorito;2704
Dorado Tarde;mayo 11, 2019;Número;5889;Favorito;1678
Paisita 1;mayo 11, 2019;Número;1382;Favorito;6471
Paisita 2;mayo 11, 2019;Número;1927;Favorito;6459
Paisita 3;mayo 11, 2019;Número;7350;Favorito;1874
Pick 3 Dia;mayo 11, 2019;Número;729;Favorito;8570
Pick 3 Noche;mayo 11, 2019;Número;908;Favorito;3210
Pick 4 Día;mayo 11, 2019;Número;3446;Favorito;4187
Pick 4 Noche;mayo 11, 2019;Número;9348;Favorito;6715
Pijao;mayo 11, 2019;Número;9583;Favorito;1895
Antioquenita 1;mayo 12, 2019;Número;9677;Favorito;2386
Antioquenita 2;mayo 12, 2019;Número;3270;Favorito;9725
Astro Luna;mayo 12, 2019;Número;4688;Favorito;2604;Signo;Escorpion;Signo Favorito;Aries
Cafeterito Noche;mayo 12, 2019;Número;8671;Favorito;4086
Chontico Día;mayo 12, 2019;Número;1022;Favorito;5346
Chontico Noche;mayo 12, 2019;Número;2523;Favorito;7908
Dorado Noche;mayo 12, 2019;Número;5292;Favorito;9704
Paisita 1;mayo 12, 2019;Número;3231;Favorito;0647
Paisita 2;mayo 12, 2019;Número;6066;Favorito;0459
Pick 3 Dia;mayo 12, 2019;Número;971;Favorito;8570
Pick 3 Noche;mayo 12, 2019;Número;588;Favorito;3210
Pick 4 Día;mayo 12, 2019;Número;8857;Favorito;0418
Pick 4 Noche;mayo 12, 2019;Número;7365;Favorito;2671
Pijao;mayo 12, 2019;Número;8797;Favorito;1895
Antioquenita 1;mayo 13, 2019;Número;6140;Favorito;2386
Antioquenita 2;mayo 13, 2019;Número;5568;Favorito;9725
Astro Luna;mayo 13, 2019;Número;4500;Favorito;3264;Signo;Acuario;Signo Favorito;Aries
Astro Sol;mayo 13, 2019;Número;4045;Favorito;7261;Signo;Tauro;Signo Favorito;Capricornio
Cafeterito Noche;mayo 13, 2019;Número;5658;Favorito;2406
Cafeterito Tarde;mayo 13, 2019;Número;7556;Favorito;3019
Chontico Día;mayo 13, 2019;Número;6018;Favorito;5346
Chontico Noche;mayo 13, 2019;Número;9289;Favorito;4708
Cundinam;mayo 13, 2019;Número;8772;Favorito;8351;Serie;078;Plan de premios;Secos
Dorado Dia;mayo 13, 2019;Número;5280;Favorito;8142
Dorado Tarde;mayo 13, 2019;Número;9720;Favorito;1678
